datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence,tic_change
20190104,AAPL,148.26,144.53,148.5499,143.8,57423650.0,-9.061562318487432,36.13258864483324,-139.62898210134074,47.06098171762896,113.29056955734798,99.95909118652344
20190104,AXP,97.64,95.37,98.35,94.9,4637230.0,-3.1964783060029447,44.50239180387,-64.01016687938629,11.381872902085274,113.29056955734798,0.0
20190104,BA,327.08,316.69,328.44,316.08,4436810.0,-4.750441196762266,48.18855485624778,8.402132760970357,7.2495124766199615,113.29056955734798,99.60021209716797
20190104,CAT,128.15,124.17,128.59,123.7001,5444546.0,-0.5798858894666523,49.61248588004731,27.154640659450926,2.711085868027832,113.29056955734798,99.9592514038086
20190104,CSCO,42.92,41.85,43.0,41.53,27509040.0,-1.0579974601185853,45.622199086940405,-82.18597075894128,30.099770824077392,113.29056955734798,0.0
20190104,CVX,110.82,110.28,110.99,109.47,7337280.0,-1.8338476393947476,46.51878544256628,-39.145382779675174,12.414252600069402,113.29056955734798,98.40753936767578
20190104,DD,164.20642064206422,161.23612361236127,164.86648664866487,160.71437143714368,13290590.0,-2.238723025604856,47.00228440460406,-0.5342091385168495,10.973226094678047,113.29056955734798,0.0
20190104,DIS,109.61,107.94,110.75,107.25,10073780.0,-1.5984346499785005,47.73856899484909,-36.36184957790239,9.362536547801248,113.29056955734798,99.99996185302734
20190104,GS,175.05,172.99,176.0,171.1,3779413.0,-6.825124215849713,41.19612401649562,-25.10561587452158,4.778503936586856,113.29056955734798,99.33001708984375
20190104,HD,173.62,170.18,174.74,169.5203,4731759.0,-1.4858034158299631,47.47221576295866,26.690485129413247,3.6688248420102103,113.29056955734798,0.0
20190104,IBM,117.32,114.91,117.49,114.44,4430160.0,-2.1586394113327145,45.012144129106254,-26.784498833289682,6.567071590646505,113.29056955734798,0.0
20190104,INTC,47.22,45.835,47.57,45.54,35321630.0,-0.31904629353847724,50.399622675994145,-24.30974022439697,7.312937999243699,113.29056955734798,0.0
20190104,JNJ,127.83,127.12,128.65,126.73,8746471.0,-4.2210087734770525,40.781382246378335,-75.03830221363563,40.96459340013853,113.29056955734798,0.0
20190104,JPM,100.69,99.11,100.93,98.28,16933390.0,-2.236553297663264,45.50314239203607,-32.762506709786464,3.59267285393418,113.29056955734798,0.0
20190104,KO,47.57,46.75,47.57,46.64,12871860.0,-0.486290997775157,48.90932542085449,-86.57708416935594,11.694967344422345,113.29056955734798,0.0
20190104,MCD,178.28,176.03,179.2,175.6901,3179133.0,-1.6214403529046706,51.03918437451705,-54.47141450891547,10.172679385395673,113.29056955734798,0.0
20190104,MMM,191.32,186.75,191.98,186.03,2947639.0,-3.0622844851916966,46.88734217016156,-64.3580626492972,15.417713073753935,113.29056955734798,0.0
