,0
Annual return,0.146165713
Cumulative returns,0.847622985
Annual volatility,0.105449963
Sharpe ratio,1.347754074
Calmar ratio,1.843432401
Stability,0.854615453
Max drawdown,-0.079289977
Omega ratio,1.383874916
Sortino ratio,2.155745565
Skew,
Kurtosis,
Tail ratio,1.416141956
Daily value at risk,-0.012721476
