,0
Annual return,0.115081751
Cumulative returns,0.620648615
Annual volatility,0.087550679
Sharpe ratio,1.289279012
Calmar ratio,1.73433164
Stability,0.888933274
Max drawdown,-0.066355101
Omega ratio,1.34990462
Sortino ratio,1.969645396
Skew,
Kurtosis,
Tail ratio,1.38609281
Daily value at risk,-0.010582423
