,0
Annual return,0.126067765
Cumulative returns,0.706240981
Annual volatility,0.092464923
Sharpe ratio,1.331669624
Calmar ratio,1.422626982
Stability,0.921713182
Max drawdown,-0.088616177
Omega ratio,1.351642175
Sortino ratio,2.063697193
Skew,
Kurtosis,
Tail ratio,1.300240441
Daily value at risk,-0.011160863
