datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence,tic_change
20191004,AAPL,227.01,225.64,227.49,223.89,34709880.0,3.2022759915160464,59.54377903286045,115.67315404905204,19.457365539825854,120.78083648113537,99.99993896484375
20191004,AXP,114.41,112.66,114.53,112.6,2737645.0,-1.5930657620287434,42.397321354412526,-231.07570286646526,29.933771954964676,120.78083648113537,100.0
20191004,BA,375.7,372.25,376.13,371.72,2012416.0,4.161894720589031,53.86097035353179,19.37054285314489,1.8187301158162517,120.78083648113537,0.0
20191004,CAT,121.04,119.72,121.15,119.35,2466532.0,-0.7117829072273736,44.884366586897315,-46.5558754051967,26.828125628862857,120.78083648113537,100.0
20191004,CSCO,47.52,47.25,47.63,46.95,16763160.0,-0.5819701874486114,42.395910410495866,-65.31632939207202,36.66452971119281,120.78083648113537,100.0
20191004,CVX,113.85,113.6,114.0,112.55,4789620.0,-1.4639532234207735,40.513716562362035,-124.56452759609522,38.11649043265623,120.78083648113537,100.0
20191004,DD,68.15,68.14,68.6,67.655,3393399.0,-0.2751048779444289,43.185098614788934,-37.90535207031419,12.75753620816864,120.78083648113537,99.99999237060547
20191004,DIS,130.27,128.69,130.44,128.61,6794798.0,-2.073827797567958,43.63426629202306,-110.5311027358403,19.924523869621307,120.78083648113537,0.0
20191004,GS,200.8,196.99,201.226,196.04,3027991.0,-1.9270556298468196,45.98224779563565,-90.78149164703787,31.19362527095562,120.78083648113537,100.0
20191004,HD,227.93,227.17,229.21,227.02,3169419.0,1.5898896687849913,55.9544721780189,7.1840704514421905,2.037767824510364,120.78083648113537,0.0
20191004,IBM,142.99,142.06,143.06,141.03,2422360.0,1.0251214664198187,53.31809741387986,40.30491865646128,9.00963047033858,120.78083648113537,0.0
20191004,INTC,50.92,50.35,50.97,50.03,12731940.0,0.35238248403886274,53.51603155912259,25.65626709235965,0.8695310698651731,120.78083648113537,100.0
20191004,JNJ,133.66,131.34,133.72,131.25,7239194.0,0.3396936449065322,53.668952484911394,169.40805004453017,14.742270550358574,120.78083648113537,100.0
20191004,JPM,114.62,112.34,114.94,112.27,9534858.0,0.5216363435993543,51.500471611668914,-7.5284357642507125,8.663188700598694,120.78083648113537,100.0
20191004,KO,54.54,54.0,54.54,53.89,9340897.0,-0.023351916791625627,53.8260971156329,-27.70500822400334,13.229041019614165,120.78083648113537,0.0
20191004,MCD,211.69,210.83,211.71,210.04,2226889.0,-1.1853563373218776,49.71035721798729,-45.18009599239864,8.777417303963352,120.78083648113537,100.0
20191004,MMM,155.82,155.23,156.05,154.4001,2646686.0,-2.03305574014297,39.73511902621868,-118.54218204227736,41.57430717659049,120.78083648113537,0.0
20191004,MRK,85.0,83.42,85.1175,83.16,7241775.0,-0.26351815492367336,52.42821328969714,7.865698377136041,5.027334740400638,120.78083648113537,0.0
20191004,MSFT,138.12,136.75,138.25,136.42,23086520.0,-0.017979540969406568,51.870060863087566,7.523996995857749,6.951025489170204,120.78083648113537,0.0
20191004,NKE,93.07,92.22,93.17,91.93,4579707.0,2.013006111066545,60.3733060561636,131.49968687304042,39.45516508745979,120.78083648113537,100.0
20191004,PFE,35.93,35.49,35.98,35.445,17167060.0,-0.3178997113288631,43.79086968480971,-25.303457880966807,16.879803375972084,120.78083648113537,0.0
20191004,PG,124.0,122.19,124.06,121.99,4405649.0,0.9219172442202676,57.84757459949515,73.99477059713705,0.3061184043316263,120.78083648113537,99.99998474121094
20191004,RTX,133.21,131.29,133.31,130.95,1906705.0,0.3632398769959764,50.871107398402366,-15.23950391029626,14.508674346057706,120.78083648113537,99.99999237060547
20191004,TRV,144.96,142.0,145.21,141.8,1231768.0,-0.8877693059511103,47.22461815054472,-152.86133568147997,12.663468515868598,120.78083648113537,0.0
20191004,UNH,219.8,216.84,219.86,215.138,3711020.0,-5.202639376592033,41.02510929008637,-110.00684531903369,46.98730019488024,120.78083648113537,0.0
20191004,V,175.98,174.68,176.52,174.44,6122049.0,-1.3306552704833337,50.3328055710546,-34.97099404204049,20.09545322581429,120.78083648113537,0.0
20191004,VZ,59.9,58.97,59.98,58.96,9924580.0,0.4336027992784324,56.21229884590828,28.783515304555632,1.2156668432432474,120.78083648113537,0.0
20191004,WBA,52.97,52.74,53.06,52.06,3903439.0,0.09090481885706936,48.4541449940085,-24.63047482936689,10.426229745960834,120.78083648113537,100.0
20191004,WMT,118.16,116.4,118.3,116.19,4653590.0,1.031879833694617,59.343572264160926,62.66531430615211,8.678813291609448,120.78083648113537,0.0
20191004,XOM,68.97,68.11,69.07,67.82,10585540.0,-0.5936344211804823,43.772622310099706,-67.9090796292648,20.366747290644838,120.78083648113537,0.0
20191007,AAPL,227.06,226.27,229.93,225.84,30775730.0,3.427954867594224,59.569444764815614,128.34021412050416,24.144478971738376,115.32253495318085,99.99993896484375
20191007,AXP,113.65,113.91,114.65,113.6,2563523.0,-1.6888487995942685,41.48195273442227,-191.45917981246885,29.05691199656951,115.32253495318085,-99.99993896484375
20191007,BA,376.54,374.06,378.15,373.06,1952679.0,3.857380054842508,54.14108298655365,26.15137385576785,5.0609326631772085,115.32253495318085,100.0
20191007,CAT,120.25,120.85,121.7,119.75,2360927.0,-0.9703267570889976,44.11713996404953,-50.361570255426216,23.666695471167426,115.32253495318085,0.0
20191007,CSCO,47.77,47.47,48.13,47.32,14884050.0,-0.5762357274330867,43.16730920436945,-43.94893112861439,28.12506733787412,115.32253495318085,100.0
20191007,CVX,113.26,113.96,114.7471,113.23,4728841.0,-1.70404636702699,39.79046350482094,-114.94916553242045,32.57564502161647,115.32253495318085,100.0
20191007,DD,66.7,67.84,67.93,66.69,4612794.0,-0.4664088251158063,41.177535289097904,-72.57311085038003,19.15614335575727,115.32253495318085,100.0
20191007,DIS,130.9,130.27,131.565,129.04,5818770.0,-1.9398117442977991,44.560260263207645,-88.20483338961384,11.746581404187145,115.32253495318085,99.99999237060547
20191007,GS,200.4,200.79,202.53,199.47,2210133.0,-2.172547233600852,45.732064114081886,-77.71995120846852,26.511049731824908,115.32253495318085,0.0
20191007,HD,226.74,227.51,228.13,226.05,2938779.0,1.3430332064668562,54.835527176047364,-21.14162175964998,0.9346437593109774,115.32253495318085,100.0
20191007,IBM,141.28,142.26,142.7,141.22,2466478.0,0.8383063133669282,50.9753406102505,25.737557060164136,9.009630470338573,115.32253495318085,0.0
20191007,INTC,50.62,50.7,51.23,50.56,12594940.0,0.32389116147054153,52.6916448888193,27.993216588595487,3.9081295842859696,115.32253495318085,0.0
20191007,JNJ,133.16,133.09,133.825,132.1446,5436611.0,0.4936891393178939,52.76017657391948,161.77361731748067,15.292038469077413,115.32253495318085,100.0
20191007,JPM,114.37,114.19,115.5,114.07,6787464.0,0.3771377771091835,51.137506671863136,-0.3025160821315108,5.2875726986048015,115.32253495318085,100.0
20191007,KO,53.87,54.33,54.36,53.77,6001922.0,-0.04809491574895475,51.05361025788988,-83.59035131459521,15.450374019503961,115.32253495318085,100.0
20191007,MCD,211.92,211.1,212.87,211.1,3060241.0,-1.0304099284228982,49.92654637404059,-26.92674230837465,3.657442933174508,115.32253495318085,0.0
20191007,MMM,153.52,155.0,155.35,153.52,2497266.0,-2.468419341338404,37.94374311225374,-133.2664260052086,43.475136469107426,115.32253495318085,100.0
