date,tic,open,high,low,close,adjcp,volume,macd,rsi,cci,adx,tic_change,mfi,cpop,cpcpy,turbulence
20190104,AAPL,36.13249969,37.13750076,35.95000076,37.06499863,35.98186493,234428400,-2.2653907734096776,36.132584574155395,-139.6284367430338,46.509540680189886,0.0,0.3791423174485954,0.9324989399999949,1.517498019999998,244.6779048052857
20190104,ADBE,219.83999633789062,227.6499938964844,217.47999572753903,226.19000244140625,226.19000244140625,4043400,-4.985470617758749,46.8097363010552,-45.900297917500495,17.003427253871127,0.0,0.4190066743645171,6.350006103515625,10.490005493164062,244.6779048052857
20190104,ADI,81.45999908447266,83.01000213623047,80.45999908447266,82.69000244140625,78.08380889892578,3470000,-1.267810912811569,44.825896468397254,-131.93907627070112,26.284306044033393,0.0,0.5484851291652494,1.2300033569335938,1.959999084472656,244.6779048052857
20190104,ADP,128.38999938964844,131.38999938964844,127.54000091552734,131.24000549316406,123.75090789794922,2161300,-3.4739815372495566,44.47594629485034,-65.6949176538155,33.09033177000716,0.0,0.2544738113953834,2.850006103515625,5.030006408691406,244.6779048052857
20190104,ADSK,124.37000274658205,129.3699951171875,121.80999755859376,128.27999877929688,128.27999877929688,2480600,-2.5594248607445853,47.35216313353397,-64.09444560255837,16.685370927230625,0.0,0.3689340490448393,3.9099960327148295,6.430000305175781,244.6779048052857
20190104,AEP,72.31999969482422,73.44000244140625,72.26000213623047,73.44000244140625,66.50917053222656,2857500,-0.8997198803102435,45.6320274867705,-138.62322607296838,34.897541933425835,0.0,0.2554533702733579,1.1200027465820312,0.6700057983398438,244.6779048052857
20190104,ALGN,181.67999267578125,190.38999938964844,177.92999267578125,186.7100067138672,186.7100067138672,2518200,-9.817583409760516,35.59018888347403,-186.777498950602,34.39451143347437,0.0,0.2739805056355273,5.0300140380859375,1.9300079345703125,244.6779048052857
20190104,AMAT,32.259998321533196,33.84999847412109,32.209999084472656,33.700000762939446,32.422569274902344,15631800,-0.5950583106795975,48.131612573466704,-22.63441194932907,17.191425205101133,0.0,0.5098764408674008,1.44000244140625,2.1599998474121023,244.6779048052857
20190104,AMD,17.549999237060547,19.06999969482422,17.430000305175778,19.0,19.0,111878600,-0.7243637742086513,47.06382768952782,-48.06813139021304,15.571948416124485,0.0,0.4136049985642857,1.4500007629394531,1.950000762939453,244.6779048052857
20190104,AMGN,191.4600067138672,196.5200042724609,190.83999633789062,195.44000244140625,179.03173828125,4193400,-0.9495516501033592,51.18168217173188,13.901908912148507,17.31659750332403,0.0,0.31750539209512385,3.9799957275390634,6.460006713867216,244.6779048052857
20190104,AMZN,1530.0,1594.0,1518.31005859375,1575.3900146484375,1575.3900146484375,9182600,-34.049220912954304,47.97840598093369,-2.4095673608962698,17.685020300493928,0.0,0.4937388748398167,45.3900146484375,75.1099853515625,244.6779048052857
20190104,ASML,150.64999389648438,154.9600067138672,150.0399932861328,154.07000732421875,149.45596313476562,589500,-4.200993209508482,43.600016854116504,-86.18644004269926,31.13053310184852,0.0,0.3006213040889389,3.420013427734375,6.3900146484375,244.6779048052857
20190104,ATVI,46.0,47.54999923706055,45.13000106811523,47.16999816894531,46.26435089111328,9081900,-1.9339311598640805,38.87904335382599,-60.628266658027115,35.927702979216704,0.0,0.3447066409033529,1.1699981689453125,1.80999755859375,244.6779048052857
20190104,AVGO,234.2899932861328,236.4499969482422,231.6699981689453,233.22999572753903,209.9357452392578,5424800,1.4701561766345892,48.191610795054466,-61.104896196219514,22.41533336720505,0.0,0.3336343599625696,-1.0599975585937784,2.2699890136718466,244.6779048052857
20190104,AZN,38.81999969482422,39.38000106811523,38.68000030517578,39.18000030517578,35.87144470214844,2854000,-0.30854270086786784,52.00281445297368,17.517456680896796,25.219941960520416,0.0,0.4027896596125585,0.3600006103515625,0.8499984741210938,244.6779048052857
20190104,BIDU,157.60000610351562,162.42999267578125,157.25,160.9499969482422,160.9499969482422,3847500,-6.831170226428895,39.93850532251496,-86.98747232143991,47.31002430123042,0.0,0.25483828671395514,3.3499908447265625,6.239990234375,244.6779048052857
20190104,BIIB,311.79998779296875,323.6300048828125,309.8999938964844,318.3299865722656,318.3299865722656,1532600,-3.9513384480058,51.05350050016769,27.596692053802474,31.16420399764729,0.0,0.4349817006740202,6.529998779296875,11.329986572265625,244.6779048052857
20190104,BKNG,1686.1199951171875,1737.0799560546875,1678.6199951171875,1717.550048828125,1717.550048828125,541000,-38.875297051037705,44.43754706378833,-67.940233703378,27.8033907004812,0.0,0.34654386233171874,31.4300537109375,54.4300537109375,244.6779048052857
20190104,CDNS,42.13000106811523,43.4900016784668,41.77999877929688,43.2599983215332,43.2599983215332,1775500,-0.3116922350662605,49.420876069969104,-28.306453893240214,16.54807196739355,0.0,0.3822738415910827,1.129997253417976,1.729999542236321,244.6779048052857
20190104,CHTR,291.1099853515625,305.1199951171875,288.6199951171875,302.739990234375,302.739990234375,2336600,-7.317060581529461,48.43654526447133,-35.60832294456141,35.45026600285187,0.0,0.3505721011350684,11.6300048828125,15.239990234375,244.6779048052857
20190104,CMCSA,35.029998779296875,35.84000015258789,34.860000610351555,35.810001373291016,33.899375915527344,22843800,-0.7293596324977116,48.72498007565322,-40.73943599400544,20.855694212865263,0.0,0.3837002051352841,0.7800025939941406,1.170001983642571,244.6779048052857
20190104,CME,183.5200042724609,185.30999755859366,181.16000366210938,184.67999267578125,171.75726318359375,2250800,-0.8532010006693156,50.554227386431435,-86.0854043436236,32.9585183541938,0.0,0.47206848567014,1.159988403320341,3.17999267578125,244.6779048052857
