,0
0,-9610.466703813989
1,16389.83871007804
2,9965.464907333022
3,1661.3901636865921
4,18952.06010584603
5,1057.4261335134506
6,13141.34852995351
7,-567.0763954804279
8,22797.34159924998
9,10029.472692582523
10,-2840.0733134546317
11,4955.842069450999
12,6987.293828285532
13,-23547.852360264398
14,2499.412935877219
15,-21647.4531122467
16,15492.01299513923
17,-14134.866162153427
18,3507.216766871512
19,-962.4655860590283
20,-4529.1056607177015
21,5839.803337211721
22,5284.497358531924
23,-4580.926589213312
24,-1917.512022296898
25,-26282.214454585453
26,14336.546184691833
27,12576.948975833366
28,2804.9706600832287
29,7475.299898086814
30,-29163.223999440437
31,-548.150680527091
32,-2098.4494740241207
33,23957.49359885743
34,-258.26787238474935
35,-3773.433309527114
36,167.41986227431335
37,4266.248693393078
38,8883.881281941198
39,15664.44135812018
40,9602.534842411522
41,-2427.8655847993214
42,-8488.992202368798
43,1155.9320437137503
44,11329.848215940176
45,-7511.717423898866
46,10584.163974491414
47,7144.716964949155
48,-1769.2396613536403
49,-6609.85501036956
50,1565.2232142095454
51,2321.88747852738
52,4536.00825238484
53,9349.2340499165
54,4159.621041455073
55,586.1329486817122
56,-18303.748926556902
57,5463.47821327392
58,21349.160983744543
59,2659.65420956281
60,13989.13868357311
61,-5500.790761538781
