,0
0,1250368.276139556
1,1268311.4792619247
2,1282031.9413106882
3,1294321.7369034695
4,1296632.4267805803
5,1303993.0824507652
6,1306856.0538678768
7,1307191.595188418
8,1313144.2619368925
9,1310168.4051056046
10,1309871.9945642625
11,1308414.1736171963
12,1312280.559067308
13,1318915.1603579603
14,1327824.7130630203
15,1340073.407822076
16,1338657.553997124
17,1345150.826989202
18,1345105.4593211699
19,1334356.5707314468
20,1334740.082647418
21,1339079.4869729716
22,1339168.064978858
23,1340352.4977859643
24,1347899.7309462058
25,1350922.8301848883
26,1357509.9490851304
27,1374432.5250955767
28,1378213.1379202856
29,1376378.7741835187
30,1384977.9153121293
31,1386088.9234579462
32,1382494.7197430243
33,1391789.110551797
34,1394442.5255359663
35,1388079.4812473208
36,1391660.156827651
37,1390480.4757865004
38,1425773.0992051011
39,1434161.7244914602
40,1432629.5951356615
41,1436001.509805987
42,1429941.9587096057
43,1430789.068060715
44,1432902.500145705
45,1436593.9431034226
46,1442008.7567518598
47,1448920.9389907874
48,1446859.0791255939
49,1453887.926533758
50,1453512.895371198
51,1452732.4452137973
52,1453867.546930254
53,1437769.8218505182
54,1446461.7593879837
55,1443617.225805889
56,1448672.7088981585
57,1456914.149656973
58,1465897.766761244
59,1471414.8314173378
60,1471520.3148373086
61,1469729.8399611386
62,1470571.1454588869
