,0
0,1002026.4209017637
1,1012242.8560259225
2,995138.1399463381
3,992844.2697932051
4,986491.1727226188
5,996520.3159369271
6,1014131.5571191635
7,1014163.0835548817
8,1011870.1022636783
9,1020683.1054784387
10,1011123.0467288757
11,1011715.7746521166
12,1008717.4361861885
13,1003093.9272779621
14,1000949.0732948387
15,1003083.123534435
16,999125.8291018725
17,985142.3178961428
18,979453.0087701279
19,986936.2674387355
20,970539.9488310886
21,959803.7380298463
22,965075.8138956662
23,968950.6900071723
24,973084.6530492293
25,985526.8900608338
26,974498.5247300976
27,965715.0009667068
28,962051.6365090989
29,980768.5258111287
30,973902.035925199
31,981936.0532900931
32,976085.6099868807
33,991053.5926072401
34,992626.8982116444
35,1014755.500508726
36,1019557.9297023364
37,1019872.5876740239
38,1028437.2269658361
39,1030095.5162249957
40,1032015.1749045122
41,1036901.2351228617
42,1029765.0401358582
43,1036058.041110921
44,1033543.6317055263
45,1033348.9154342518
46,1028811.403398959
47,1011132.5890665903
48,1003999.115990449
49,1004317.8589056217
50,1003190.7955736598
51,1006530.5614526437
52,996362.0560223674
53,1005093.2416158111
54,1002059.2834181944
55,1002088.6378191125
56,1019994.9059408271
57,974202.3855823607
58,949245.582661692
59,974601.9588126977
60,996820.8891775451
61,1011274.7602176865
62,1016790.3907983593
