,0
0,-6506.7625339573715
1,8795.403831070755
2,-1502.811870843172
3,-5370.045980768278
4,1068.1555795990862
5,-23189.283134011086
6,-474.3555603490677
7,-13196.4431811783
8,-2240.5380329517648
9,-2664.5617080086377
10,10466.149949216051
11,3871.2987837444525
12,-3605.558278418379
13,2728.8104471303523
14,8839.768314833753
15,79.40819629537873
16,-5688.545191800222
17,-7385.877276931424
18,-2151.9354709733743
19,3809.2753015575
20,-5907.309141073842
21,-14827.642758511472
22,-3443.9918516462203
23,-8336.503506215755
24,36480.9932315601
25,44880.53504316765
26,-14979.429182873573
27,-25439.543786802562
28,-9683.660337232985
29,-22262.06053590495
30,15128.557070768205
31,3550.4622561251745
32,8497.34594962094
33,-1341.4378941394389
34,17972.659835067345
35,9744.259546574438
36,-5952.418198629515
37,1927.7322349110618
38,-2052.314978834009
39,-653.7747314383741
40,-19385.30142948986
41,-19444.249793931376
42,-1137.9974544448778
43,20120.651596890762
44,3998.0374443011824
45,19830.390676911455
46,4022.4667067416012
47,7831.762265906436
48,-10744.493294304935
49,9076.967807245906
50,-7496.270459679188
51,-5921.932377113728
52,-7722.698729400989
53,1759.3223951193504
54,6760.579305212945
55,989.7268320585135
56,-8262.728724813787
57,2115.3372717590537
58,7280.435393948341
59,-9890.849409445189
60,1821.4200290003791
61,-12529.446732283337
