,0
0,2840837.9015467516
1,2838780.175542792
2,2844636.708772002
3,2845663.2122596595
4,2854674.7031987505
5,2885837.0926420307
6,2878540.717883664
7,2903644.162363825
8,2926253.0097457054
9,2916651.233001409
10,2852512.242362395
11,2894213.2745093023
12,2892535.319557233
13,2918976.1215960574
14,2935947.9162414474
15,2873855.13806119
16,2959944.0619960167
17,2938385.1428256547
18,2867604.8008776885
19,2917784.904185286
20,2964533.6126270485
21,2973603.1872218847
22,3027822.065777925
23,3056231.1033313763
24,3088765.7619425664
25,3020208.9937553583
26,3002343.703754178
27,3033324.985540817
28,3063020.965334985
29,3107943.2616098826
30,3084228.604904218
31,3125381.065637141
32,3090553.157178793
33,3090107.782966461
34,3059657.243489492
35,3073838.709566829
36,3090232.3908058284
37,3151564.060005425
38,3162736.7570546414
39,3182602.8402376156
40,3193238.659094661
41,3155772.718498034
42,3209131.878563493
43,3227248.6184252645
44,3245036.541943497
45,3256272.9154562796
46,3109592.817551864
47,3113257.0088321054
48,3160074.9970049364
49,3209555.641619075
50,3243150.36524752
51,3242494.737550086
52,3268561.5492933956
53,3290068.775094409
54,3294314.6145420624
55,3216006.4951660503
56,3251201.1354601276
57,3167290.384627806
58,3205316.664416043
59,3263139.3985625287
60,3313001.6788010537
61,3323101.1712513138
62,3394420.931128111
