,0
0,2025472.0988013893
1,2159067.777331675
2,2167194.7522930293
3,2193408.4567040303
4,2207040.5913064713
5,2211730.6992207435
6,2186255.529711455
7,2232127.537568293
8,2231893.4092689916
9,2253144.664542305
10,2272612.2204033313
11,2219496.897197467
12,2213785.814283408
13,2230225.5767855267
14,2227995.35663069
15,2227995.35663069
16,2227995.35663069
17,2227995.35663069
18,2227995.35663069
19,2227995.35663069
20,2227995.35663069
21,2227995.35663069
22,2227995.35663069
23,2227995.35663069
24,2228274.750527409
25,2229471.866536337
26,2228883.0691316524
27,2227286.8024372547
28,2228598.1450332864
29,2235757.355566967
30,2238479.1867382363
31,2239024.2579379156
32,2221517.909441351
33,2242695.360001262
34,2240503.8907117127
35,2240503.8907117127
36,2240503.8907117127
37,2240503.8907117127
38,2240503.8907117127
39,2240503.8907117127
40,2240503.8907117127
41,2237778.0190793057
42,2229474.155346675
43,2225749.7001928855
44,2254867.630522289
45,2263784.300155811
46,2282154.3702109368
47,2271333.660325409
48,2288237.023764565
49,2286319.0919284383
50,2291035.6787205087
51,2315239.392786091
52,2345510.5304518784
53,2343165.0241401074
54,2341966.752986588
55,2343414.487374766
56,2333185.699931785
57,2339319.6201956067
58,2338059.9882096923
59,2342226.3115144656
60,2343574.4282888183
61,2346700.251474944
62,2343352.432999974
