,0
0,1511573.96291351
1,1515441.1226999874
2,1534304.2761859612
3,1543569.656685446
4,1542248.7830447434
5,1539317.0459508514
6,1553455.0260478405
7,1556051.6428308308
8,1554688.2635192773
9,1555752.5269642626
10,1556142.5345036734
11,1556885.71970814
12,1553249.8769115694
13,1563286.114660688
14,1552076.7123586605
15,1557110.1546284372
16,1554007.4210086197
17,1558700.1572610168
18,1622150.6730425053
19,1609180.505534651
20,1611417.1264203868
21,1615854.3452890965
22,1619376.3557040284
23,1633698.9237883855
24,1641066.5854470704
25,1644670.7475507238
26,1651905.4142634366
27,1634248.8857405887
28,1631192.2495471477
29,1637310.794386029
30,1638499.9465238194
31,1625211.5317454364
32,1646783.4775268973
33,1633346.6851636802
34,1643522.772218232
35,1670700.0962633225
36,1674046.658445621
37,1679077.6694205818
38,1691376.9296849133
39,1697033.2514262286
40,1663282.378520905
41,1671889.9524052925
42,1652387.1638089018
43,1621666.5062963634
44,1624327.1233207106
45,1639979.840713611
46,1658484.0170530363
47,1665312.997791012
48,1662372.9144010167
49,1661580.6823341649
50,1666767.296874194
51,1667365.0504557234
52,1681218.9251926597
53,1698216.0407728527
54,1691360.7441052715
55,1687828.7763506544
56,1672907.1436092383
57,1676980.1083785417
58,1673370.8458368762
59,1671862.6697674496
60,1674227.541675148
61,1665175.8495680117
62,1695389.006428083
