,0
0,2143683.9558258313
1,2135467.0746943094
2,2135154.1929201577
3,2135154.1929201577
4,2134282.658110435
5,2104869.0626378115
6,2093562.0782591973
7,2125955.272229813
8,2107426.754176512
9,2166978.251135755
10,2172738.046163449
11,2170618.1877779635
12,2170618.1877779635
13,2170618.1877779635
14,2170618.1877779635
15,2170618.1877779635
16,2170618.1877779635
17,2170618.1877779635
18,2170618.1877779635
19,2170618.1877779635
20,2170618.1877779635
21,2170618.1877779635
22,2170618.1877779635
23,2170618.1877779635
24,2170618.1877779635
25,2170618.1877779635
26,2170618.1877779635
27,2170618.1877779635
28,2170618.1877779635
29,2170618.1877779635
30,2168930.152497515
31,2168655.4342498565
32,2168655.4342498565
33,2168655.4342498565
34,2168655.4342498565
35,2168655.4342498565
36,2168655.4342498565
37,2168655.4342498565
38,2168655.4342498565
39,2168655.4342498565
40,2168655.4342498565
41,2169519.398775246
42,2178212.382274227
43,2177638.205914165
44,2179922.5001250836
45,2160556.105637013
46,2169238.0269624
47,2171513.2466106135
48,2191834.3185447315
49,2175059.2495073723
50,2137581.7114269137
51,2086291.3449773176
52,2100907.0067641083
53,2064190.6066222715
54,2032602.6910109553
55,1979152.1916742602
56,1924660.7709718738
57,2040873.282279398
58,2059549.9024311719
59,2054067.4842183248
60,2073120.983356163
61,2066730.926995199
62,2025472.0988013893
