,0
0,33538.58644177602
1,31138.18359056441
2,681.5635637971573
3,-11170.606972680893
4,-2126.888429302722
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,1719.897490032483
33,2377.879120212514
34,-218.68340807314962
35,-525.87311436655
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,-224.40756157180294
53,2203.7610957035795
54,-2895.758994396776
55,3897.7952777706087
56,117.25427804840729
57,3144.8623013212346
58,10481.047662601806
59,-1278.936872087419
60,301.7179502490908
61,-180.4035271196626
