,0
0,-8216.881131521892
1,-312.88177415169775
2,0.0
3,-871.5348097225651
4,-29413.595472623594
5,-11306.98437861423
6,32393.193970615743
7,-18528.518053301144
8,59551.49695924297
9,5759.795027694199
10,-2119.858385485597
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,-1688.0352804483846
30,-274.7182476585731
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,863.9645253894851
41,8692.983498981223
42,-574.1763600623235
43,2284.2942109187134
44,-19366.394488070626
45,8681.921325386968
46,2275.2196482135914
47,20321.071934117936
48,-16775.069037359208
49,-37477.53808045853
50,-51290.36644959613
51,14615.661786790704
52,-36716.40014183684
53,-31587.915611316217
54,-53450.499336695066
55,-54491.420702386415
56,116212.51130752428
57,18676.620151773794
58,-5482.418212847086
59,19053.49913783814
60,-6390.056360963965
61,-41258.828193809604
