,0
0,2720158.2830124865
1,2762366.847719667
2,2799716.12345435
3,2818688.192780371
4,2809105.7577901976
5,2843228.722322521
6,2823636.5304282117
7,2828050.7294190447
8,2843393.5138644595
9,2848177.5696794684
10,2832561.4540047273
11,2816012.1576866736
12,2865953.732450266
13,2847754.325477171
14,2844906.576413705
15,2844906.576413705
16,2844906.576413705
17,2844906.576413705
18,2844906.576413705
19,2844906.576413705
20,2844906.576413705
21,2844906.576413705
22,2844906.576413705
23,2844906.576413705
24,2844906.576413705
25,2844906.576413705
26,2844906.576413705
27,2844906.576413705
28,2844906.576413705
29,2844906.576413705
30,2844906.576413705
31,2844906.576413705
32,2844906.576413705
33,2844906.576413705
34,2844906.576413705
35,2844906.576413705
36,2844906.576413705
37,2844906.576413705
38,2844906.576413705
39,2840999.947808069
40,2840837.9015467516
41,2840837.9015467516
42,2840837.9015467516
43,2840837.9015467516
44,2840837.9015467516
45,2840837.9015467516
46,2840837.9015467516
47,2840837.9015467516
48,2840837.9015467516
49,2840837.9015467516
50,2840837.9015467516
51,2840837.9015467516
52,2840837.9015467516
53,2840837.9015467516
54,2840837.9015467516
55,2840837.9015467516
56,2840837.9015467516
57,2840837.9015467516
58,2840837.9015467516
59,2840837.9015467516
60,2840837.9015467516
61,2840837.9015467516
62,2840837.9015467516
