,0
0,2518545.694053907
1,2513768.978245381
2,2528406.2232186687
3,2526269.0768189267
4,2511355.084189171
5,2511582.333251189
6,2506284.3943485892
7,2494414.3848081534
8,2487138.862400216
9,2450721.520761336
10,2458602.3013878227
11,2467131.2626224277
12,2493621.7252701367
13,2451106.203977213
14,2500978.3415956465
15,2492339.8086646283
16,2474271.9995451435
17,2445239.3926997315
18,2419532.8430708665
19,2393501.134656183
20,2310524.238378476
21,2352062.633260403
22,2358025.9581827675
23,2439598.317567338
24,2417988.372135256
25,2368879.6458916217
26,2415549.9409209187
27,2347211.952482264
28,2348478.411914954
29,2385314.2205251595
30,2405029.290037631
31,2391363.5498935133
32,2414109.4059114098
33,2407995.355331512
34,2347202.53709529
35,2375482.3672562144
36,2373168.0295147263
37,2378534.6052664286
38,2411459.7270574453
39,2411334.581635481
40,2381476.940819143
41,2409070.4479956655
42,2444226.391899063
43,2434336.2608648227
44,2398563.719951748
45,2391829.1994552473
46,2417452.5936103216
47,2425925.476006477
48,2423070.7403717726
49,2411818.221573393
50,2426893.678305207
51,2423015.2646352327
52,2424192.2455598973
53,2411420.990149061
54,2405814.391243966
55,2369768.7519022697
56,2400868.792612438
57,2391520.2602062533
58,2363601.6023249403
59,2381855.454200223
60,2362204.8106405805
61,2328104.4027043222
62,2363305.1249550525
