,0
0,1269834.8664747193
1,1260097.602083811
2,1260536.4537376836
3,1257218.0998220062
4,1257661.5969218686
5,1255746.3090081206
6,1252573.1471943746
7,1248792.9412753978
8,1266318.9639488845
9,1264690.3397602146
10,1264308.393872263
11,1270414.8346318486
12,1274530.9911567231
13,1297025.9787585416
14,1311473.8254029143
15,1305016.2385624957
16,1317993.5762752607
17,1350280.7991328184
18,1356666.608441368
19,1359996.7272533635
20,1366622.264445362
21,1379550.4381898479
22,1374638.3295802467
23,1378148.198828328
24,1381715.3167951577
25,1383106.9266178785
26,1383046.4412101507
27,1384686.3615173975
28,1392761.9329170433
29,1397688.438982112
30,1362295.6332657505
31,1374857.9922344373
32,1384389.6625018844
33,1394674.2487619396
34,1402400.8444565765
35,1416938.3466697552
36,1437302.7268925454
37,1442469.0319285337
38,1446671.8802229397
39,1440358.8437563474
40,1446727.8240928082
41,1458781.3313336647
42,1462327.4429315035
43,1456011.5584168262
44,1459905.789243306
45,1466132.896749759
46,1426187.1726998978
47,1412221.9787163637
48,1424141.8389812976
49,1419752.4176383591
50,1412210.5679909484
51,1410489.0218561182
52,1431844.658043609
53,1420906.9943619864
54,1430617.1777625813
55,1429007.9905516375
56,1441721.7016607714
57,1428791.6426660134
58,1393907.8229006089
59,1411200.0627386228
60,1381859.4024116062
61,1376203.542229022
62,1362134.8113481703
