date,account_value
2018-10-31,1782160.298530694
2018-11-01,1782160.298530694
2018-11-02,1782160.298530694
2018-11-05,1782160.298530694
2018-11-06,1782160.298530694
2018-11-07,1782160.298530694
2018-11-08,1782160.298530694
2018-11-09,1782160.298530694
2018-11-12,1782160.298530694
2018-11-13,1782160.298530694
2018-11-14,1785978.5376120987
2018-11-15,1806417.2560126882
2018-11-16,1805283.7871162656
2018-11-19,1809504.2360205376
2018-11-20,1768381.0354146615
2018-11-21,1779463.8845063618
2018-11-23,1788658.181440997
2018-11-26,1810266.2865220248
2018-11-27,1803901.8789481698
2018-11-28,1757991.2269933324
2018-11-29,1711767.168457979
2018-11-30,1729320.5431709338
2018-12-03,1697136.6240111976
2018-12-04,1672778.7806753581
2018-12-06,1621010.4878419894
2018-12-07,1595789.9271102361
2018-12-10,1699939.6784308138
2018-12-11,1706563.085678994
2018-12-12,1706641.0063888624
2018-12-13,1718579.7748576887
2018-12-14,1731219.5774676828
2018-12-17,1692412.8628866312
2018-12-18,1785888.9482167182
2018-12-19,1803063.259795289
2018-12-20,1813037.572112301
2018-12-21,1812996.9655592684
2018-12-24,1799025.3274791003
2018-12-26,1784911.7305301619
2018-12-27,1823455.9163892355
2018-12-28,1825812.8112665962
2018-12-31,1842691.753530877
2019-01-02,1864031.7436100459
2019-01-03,1820835.784549275
2019-01-04,1824712.1105367555
2019-01-07,1832146.930724288
2019-01-08,1830314.7845138859
2019-01-09,1830314.7845138859
2019-01-10,1830314.7845138859
2019-01-11,1830314.7845138859
2019-01-14,1830314.7845138859
2019-01-15,1830314.7845138859
2019-01-16,1830314.7845138859
2019-01-17,1830314.7845138859
2019-01-18,1830314.7845138859
2019-01-22,1830314.7845138859
2019-01-23,1827590.692415221
2019-01-24,1830987.188283241
2019-01-25,1829852.4752432888
2019-01-28,1829446.533160296
2019-01-29,1825550.8113346968
2019-01-30,1823299.674840021
2019-01-31,1827323.3354378457
2019-02-01,1823976.240232576
2019-02-04,1811477.4124380827
2019-02-05,1825160.4594560103
2019-02-06,1823335.2999983104
2019-02-07,1823335.2999983104
2019-02-08,1823335.2999983104
2019-02-11,1823335.2999983104
2019-02-12,1823335.2999983104
2019-02-13,1823335.2999983104
2019-02-14,1823335.2999983104
2019-02-15,1817552.6215869463
2019-02-19,1801432.408238676
2019-02-20,1792638.847278706
2019-02-21,1833334.394787093
2019-02-22,1842475.3460018656
2019-02-25,1852693.2475626508
2019-02-26,1847623.4950214287
2019-02-27,1860363.4321093338
2019-02-28,1870794.6011087613
2019-03-01,1883112.208613329
2019-03-04,1898527.1300074868
2019-03-05,1917866.68808166
2019-03-06,1915948.82660405
2019-03-07,1915246.2377867687
2019-03-08,1917350.2715264969
2019-03-11,1902665.23540655
2019-03-12,1913755.8601554527
2019-03-13,1911842.112028304
2019-03-14,1921181.7085015238
2019-03-15,1923038.723672276
2019-03-18,1933121.8757473298
2019-03-19,1936076.55958
2019-03-20,1945651.7019739829
2019-03-21,1932630.251508844
2019-03-22,1944563.5204725896
2019-03-25,1945606.4204520956
2019-03-26,1956229.351238451
2019-03-27,1960385.618288993
2019-03-28,1968145.6286619704
2019-03-29,1971790.061849431
2019-04-01,1969818.2773221543
2019-04-02,1969818.2773221543
2019-04-03,1969818.2773221543
2019-04-04,1969818.2773221543
2019-04-05,1969818.2773221543
2019-04-08,1969818.2773221543
2019-04-09,1969818.2773221543
2019-04-10,1969818.2773221543
2019-04-11,1969818.2773221543
2019-04-12,1969818.2773221543
2019-04-15,1969818.2773221543
2019-04-16,1969818.2773221543
2019-04-17,1969818.2773221543
2019-04-18,1969818.2773221543
2019-04-22,1969818.2773221543
2019-04-23,1969818.2773221543
2019-04-24,1969818.2773221543
2019-04-25,1969818.2773221543
2019-04-26,1969818.2773221543
2019-04-29,1975547.709139361
2019-04-30,1974937.7484189924
2019-05-01,1974937.7484189924
2019-05-02,1974937.7484189924
2019-05-03,1974029.026291321
2019-05-06,1973428.5860430559
2019-05-07,1973428.5860430559
2019-05-08,1973428.5860430559
2019-05-09,1973428.5860430559
2019-05-10,1974963.142594334
2019-05-13,1959208.301142867
2019-05-14,1906718.1480850729
2019-05-15,1946400.8242685928
2019-05-16,1951624.1435581448
2019-05-17,1958314.6845354491
2019-05-20,1994700.7594031263
2019-05-21,2028337.2919771485
2019-05-22,2023942.1769857446
2019-05-23,2021607.832534696
2019-05-24,2036824.2906558441
2019-05-28,2032113.5492529543
2019-05-29,2040345.7318190418
2019-05-30,2064610.212517273
2019-05-31,2069831.8173151275
2019-06-03,2084243.8552153956
2019-06-04,2082353.5319713447
2019-06-05,2075297.0970907062
2019-06-06,2038008.7706481463
2019-06-07,2039375.0124023596
2019-06-10,2048430.4159824997
2019-06-11,2052342.4336210047
2019-06-12,2079241.6824226184
2019-06-13,2087174.3704126545
2019-06-14,2101532.451490197
2019-06-17,2106109.2362494483
2019-06-18,2110550.618997863
2019-06-19,2130959.9742150707
2019-06-20,2131036.9011336192
2019-06-21,2145968.565397519
2019-06-24,2155175.6292955414
2019-06-25,2152280.4384565125
2019-06-26,2145776.5913855038
2019-06-27,2151156.43664763
2019-06-28,2132075.679538371
2019-07-01,2145401.345915214
2019-07-02,2154754.6763035576
2019-07-03,2161226.126553344
2019-07-05,2137938.1198587664
2019-07-08,2196515.943206849
2019-07-09,2183495.8079950376
2019-07-10,2169637.995223279
2019-07-11,2146474.926896573
2019-07-12,2124668.1177938418
2019-07-15,2099724.258372474
2019-07-16,2032619.2135751203
2019-07-17,2067060.318983356
2019-07-18,2075229.217089238
2019-07-19,2125040.909823594
2019-07-22,2103134.171212697
