datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence,tic_change
20180103,AAPL,172.23,172.53,174.55,171.96,29461040.0,0.37511644097145336,54.569510533956155,31.54015201311288,8.966135274185538,86.36663720598568,0.0
20180103,AXP,99.55,99.24,99.76,99.02,2976431.0,0.9018206213147836,62.57779819767982,72.13367753521894,9.343933583527217,86.36663720598568,0.0
20180103,BA,297.8,295.94,298.5,295.47,3196643.0,6.6237711549717355,69.69467005290734,77.48641089589826,47.051723695209674,86.36663720598568,0.0
20180103,CAT,157.28,157.04,157.49,155.4,4144780.0,4.993259057296684,74.41494131433784,107.66950137236256,54.43477535002613,86.36663720598568,0.0
20180103,CSCO,39.17,38.72,39.285,38.53,29293220.0,0.6533625094591926,69.37549067010607,125.151337161217,47.728669769657365,86.36663720598568,-2.0
20180103,CVX,128.51,127.46,128.94,126.9,5804708.0,2.4500456164041817,71.3223644324286,179.17336794088314,62.946641903080256,86.36663720598568,0.0
20180103,DD,219.17191719171916,216.0516051605161,219.44194419441945,215.0915091509151,7885495.0,0.908201373087678,57.693921614019594,196.19015292446213,21.734986306878618,86.36663720598568,0.0
20180103,DIS,112.28,112.19,113.19,111.45,9237466.0,1.5577203105775652,62.30736277224375,132.70373011886699,47.40877307243171,86.36663720598568,0.0
20180103,GS,253.29,255.48,256.14,253.22,2987355.0,2.873415681762822,55.69530296357398,37.7322151118508,14.257811215444818,86.36663720598568,0.0
20180103,HD,189.01,188.0,189.36,187.819,4530010.0,3.9785441935702015,69.2288646366235,89.28425599291737,39.99737412075211,86.36663720598568,0.0
20180103,IBM,158.49,157.34,159.81,156.33,9440508.0,0.6316280698392518,60.27230081476417,247.09682826297558,44.38718460819636,86.36663720598568,-2.96095609664917
20180103,INTC,45.26,45.47,46.21,43.65,115617400.0,0.5703821974067012,55.64306542289751,7.678779259179715,13.211002659527061,86.36663720598568,0.0
20180103,JNJ,140.56,139.36,140.68,138.9,5243114.0,0.09214731977922952,53.546805258544616,-15.791398757995932,3.8537567271073168,86.36663720598568,0.0
20180103,JPM,108.06,107.86,108.49,107.48,11895160.0,1.558934110104417,63.042464663795506,85.352647678124,30.35234043081748,86.36663720598568,0.0
20180103,KO,45.44,45.49,45.69,45.34,12338120.0,-0.08588094198235298,46.79074240448821,-96.40929586598213,14.553534497765341,86.36663720598568,0.0
20180103,MCD,172.49,173.23,173.64,172.0,3789382.0,0.7550401835897844,57.05973873328974,37.00362081045974,14.057802178752643,86.36663720598568,0.0
20180103,MMM,235.63,235.07,235.73,233.29,2179815.0,0.4841688790716603,56.37936088285064,-57.21702233774451,4.958885579997581,86.36663720598568,0.0
20180103,MRK,56.14,56.23,56.26,55.96,10580220.0,-0.014939815590444994,43.679376422566655,32.053498604472786,0.2461519592127479,86.36663720598568,10.0
20180103,MSFT,86.35,86.055,86.51,85.97,25979960.0,0.7699637690862318,61.48593829442058,94.55392981750788,20.751084450022823,86.36663720598568,0.0
